age,educ,rural,black,asian,mixed,nativeamer,disability,employed_ft,employed_pt,unemployed,overtime,student,married,female,occupation,logdailywage,dailywage
32,40,0,0,0,0,0,0,1,0,0,0,0,0,0,2,12.33154,22.6735
23,81,0,0,0,0,0,0,1,0,0,1,1,0,0,2,,
58,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.16888,142.3855
59,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.11515,49.64079
28,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.02619,16.70733
43,125,0,1,0,0,0,0,1,0,0,0,0,1,0,1,14.7133,245.4171
20,92,0,0,0,0,0,0,0,1,0,0,1,0,0,2,,
43,73,0,1,0,0,0,0,0,0,1,0,0,1,0,2,,
50,81,0,1,0,0,0,0,1,0,0,1,0,1,0,5,13.77362,95.8978
33,81,1,0,0,0,0,0,1,0,0,1,0,1,0,4,12.22517,20.38552
21,73,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,
33,125,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13.58036,79.04522
52,91,1,0,0,0,0,0,1,0,0,0,0,0,0,1,13.90156,108.9855
23,73,1,0,0,0,1,0,0,1,0,0,1,0,0,3,,
24,50,1,0,0,0,0,0,0,0,1,0,1,0,0,2,,
42,73,1,0,0,0,0,0,1,0,0,1,0,1,0,5,13.37621,64.44853
21,91,0,0,0,0,0,0,0,0,1,1,1,0,0,4,,
29,111,0,0,1,0,0,0,1,0,0,1,0,0,0,5,11.91069,14.88498
46,123,0,0,0,0,0,0,1,0,0,0,0,0,0,3,14.54567,207.5407
46,92,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.20625,147.8067
42,73,0,0,0,0,0,0,1,0,0,1,0,1,0,3,12.79926,36.19503
45,81,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.75409,94.04315
25,81,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10.01241,2.230141
23,81,0,0,0,0,0,0,1,0,0,0,1,1,0,1,,
31,81,0,0,0,0,0,0,1,0,0,0,0,1,0,2,11.98077,15.96545
47,91,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.56089,210.7237
20,91,1,0,0,0,0,0,1,0,0,1,1,0,0,4,,
44,111,1,0,0,0,0,0,1,0,0,0,0,1,0,1,14.29473,161.4815
57,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.65572,85.23188
35,81,0,1,0,0,0,0,1,0,0,0,0,0,0,5,12.75946,34.78257
34,73,1,0,0,0,0,0,1,0,0,0,0,1,0,4,12.30381,22.05346
21,92,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,
32,73,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,
43,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,14.19928,146.7809
27,81,1,0,0,0,0,0,1,0,0,1,0,0,0,2,11.32637,8.298112
32,111,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.45214,25.57978
43,30,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.19317,53.66876
42,20,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.15034,51.41854
24,73,0,0,0,0,0,0,0,1,0,0,1,1,0,5,,
52,81,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.12033,135.6386
50,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.62714,225.1578
56,73,1,1,0,0,0,0,1,0,0,0,0,1,0,2,13.07575,47.72274
36,73,1,0,0,0,0,0,1,0,0,0,0,0,0,3,12.94367,41.81824
47,123,1,0,0,0,0,0,1,0,0,0,0,1,0,1,14.57106,212.8781
43,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.31139,164.1946
24,73,1,0,0,0,0,0,1,0,0,0,1,0,0,2,,
42,73,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.45265,69.56841
44,111,0,0,1,0,0,0,1,0,0,0,0,0,0,1,14.20247,147.2496
28,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.26816,21.28104
21,81,1,0,0,0,0,0,0,1,0,0,1,0,0,1,,
32,81,0,0,1,0,0,0,1,0,0,0,0,0,0,3,11.56569,10.54184
29,91,0,1,0,0,0,0,1,0,0,0,0,0,0,4,11.66179,11.60513
39,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.02484,45.35411
40,91,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.13182,50.47491
20,73,0,0,0,0,0,0,0,0,1,0,1,0,0,5,,
51,73,0,0,0,0,0,0,0,1,0,0,0,1,0,4,13.89704,108.495
30,111,0,1,0,0,0,0,1,0,0,1,0,1,0,1,12.54679,28.11901
32,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.83241,37.41495
54,81,0,0,0,0,0,0,1,0,0,1,0,1,0,2,13.44413,68.97794
35,60,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11.77644,13.01493
39,73,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13.18324,53.13828
40,123,0,0,0,0,0,0,1,0,0,1,0,1,0,2,13.79869,98.3319
38,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.7536,93.99644
48,91,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13.86295,104.8584
52,73,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.55251,76.87417
26,73,0,1,0,0,0,0,0,1,0,0,0,1,0,3,9.755861,1.725507
34,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.35248,62.93734
31,111,0,0,0,0,0,0,1,0,0,0,0,1,0,3,11.73366,12.46994
42,92,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.8716,105.7688
50,71,1,0,1,0,0,0,1,0,0,0,0,0,0,3,13.47098,70.855
55,123,0,0,0,0,0,0,1,0,0,1,0,0,0,3,13.46018,70.09432
32,81,0,1,0,0,0,0,1,0,0,0,0,0,0,5,11.73042,12.42959
40,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.03307,45.72867
25,60,0,0,0,0,0,0,1,0,0,0,0,1,0,4,10.4541,3.468635
32,73,0,0,0,1,0,0,0,0,1,0,0,0,0,4,,
36,111,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13.27523,58.25861
36,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,12.08249,17.6749
58,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.76647,95.21425
50,125,0,1,0,0,0,0,1,0,0,0,0,0,0,3,14.58558,215.991
57,73,0,0,0,0,0,0,1,0,0,1,0,1,0,4,13.36263,63.5794
41,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.99157,119.2504
39,81,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.57908,78.94442
25,30,1,0,0,0,0,0,0,0,1,1,0,1,0,4,,
27,81,0,1,0,0,0,0,1,0,0,0,0,0,0,2,10.9907,5.931988
21,81,0,0,1,0,0,0,0,1,0,0,1,0,0,1,,
31,73,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.32178,22.45324
27,81,0,0,0,0,1,0,0,0,1,0,0,0,0,4,,
52,111,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14.29949,162.2518
38,124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.22363,150.3979
31,111,1,0,0,0,0,0,1,0,0,0,0,0,0,5,12.17538,19.39545
34,92,1,0,0,0,0,0,1,0,0,0,0,1,0,1,12.60495,29.80299
42,111,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.76538,95.11043
33,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.45655,25.69271
56,73,0,1,0,0,0,0,1,0,0,1,0,1,0,4,12.52438,27.49605
32,111,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12.85724,38.35559
56,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.33038,61.56189
31,73,0,0,0,0,0,0,0,1,0,0,0,1,0,4,11.69353,11.97939
42,73,0,1,0,0,0,0,1,0,0,0,0,0,0,4,13.25662,57.18439
44,81,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.99564,44.04873
20,81,0,0,0,0,0,0,0,1,0,0,1,0,0,2,,
21,73,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,
46,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.66767,86.25672
28,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.2262,20.40665
46,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.72491,91.33805
43,81,1,0,0,0,0,0,1,0,0,0,0,1,0,2,13.53568,75.59131
37,81,0,0,0,0,0,0,1,0,0,0,0,1,0,2,12.91197,40.51347
54,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.59318,80.06519
31,40,0,0,0,0,0,0,1,0,0,0,0,1,0,2,11.99517,16.19708
31,92,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,
24,73,0,0,0,0,0,0,1,0,0,0,1,1,0,4,,
30,123,0,0,1,0,0,0,1,0,0,0,0,1,0,1,12.72782,33.6993
47,60,1,0,0,0,0,0,0,1,0,0,0,1,0,4,13.13682,50.72817
21,81,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,
25,111,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11.05615,6.333252
36,92,0,1,0,0,0,0,0,0,1,0,0,0,0,5,,
50,91,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.33848,168.7036
30,73,0,0,0,0,0,0,0,1,0,0,0,0,0,4,11.66804,11.67791
40,60,1,0,0,0,0,0,0,0,1,0,0,0,0,2,,
50,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.63042,225.8968
36,111,0,0,0,0,0,0,0,1,0,0,0,0,0,3,12.46212,25.83616
21,81,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,
25,92,1,0,0,0,0,0,1,0,0,1,0,1,0,1,11.09926,6.612236
47,111,0,0,0,0,0,0,1,0,0,0,0,0,0,5,14.15854,140.921
25,73,0,0,0,0,0,0,1,0,0,1,0,1,0,2,10.87391,5.278108
55,81,1,0,0,0,0,0,0,1,0,0,0,0,0,4,13.48254,71.67893
49,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.79846,267.2321
50,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.64548,84.36375
36,40,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.72352,33.5547
22,73,0,1,0,0,0,0,1,0,0,0,1,1,0,5,,
37,40,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12.76703,35.04701
50,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,14.38027,175.9026
24,50,0,0,0,0,0,0,1,0,0,0,1,1,0,5,,
46,60,1,0,0,0,0,0,1,0,0,0,0,0,0,4,13.40989,66.65606
25,81,1,0,0,0,0,0,0,0,1,0,0,1,0,3,,
60,73,0,1,0,0,0,0,1,0,0,0,0,0,0,5,12.70433,32.91715
55,111,1,0,0,0,0,0,1,0,0,0,0,1,0,2,14.00261,120.5742
42,73,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.47677,71.26697
44,20,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.35007,62.78578
31,81,0,0,0,0,0,0,1,0,0,1,0,0,0,2,11.83238,13.76379
46,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.77612,261.3282
26,81,1,0,0,0,0,0,1,0,0,0,0,0,0,5,10.23266,2.77963
49,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.33297,167.7753
45,71,0,0,0,0,0,0,1,0,0,1,0,1,0,2,13.33042,61.56435
23,20,0,0,0,0,0,0,0,0,1,0,1,1,0,5,,
44,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.3437,169.5856
51,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.68665,238.9631
22,73,0,0,0,0,0,0,0,0,1,0,1,0,0,5,,
58,60,0,1,0,0,0,0,1,0,0,0,0,0,0,5,13.05765,46.86661
38,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.83574,37.53962
39,50,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13.17161,52.52381
58,73,0,1,0,0,0,0,1,0,0,0,0,1,0,5,13.53913,75.85265
49,81,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.27142,58.03696
27,73,0,1,0,0,0,0,1,0,0,0,0,0,0,5,10.98847,5.918782
29,81,0,0,0,0,0,0,1,0,0,0,0,1,0,4,11.73355,12.4685
46,111,0,0,1,0,0,0,0,0,1,0,0,0,0,5,,
54,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.25812,155.6762
41,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.78848,97.33304
40,111,0,0,0,0,0,0,1,0,0,1,0,0,0,1,13.1302,50.39344
45,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,12.83745,37.60394
37,40,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
45,123,0,0,0,0,0,0,1,0,0,1,0,0,0,3,14.26792,157.2092
24,73,0,0,0,0,0,0,1,0,0,0,1,0,0,4,,
35,111,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13.02992,45.58494
53,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.75421,94.05383
46,73,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.63402,83.40284
48,92,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.98616,118.6077
32,73,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.64874,31.13723
38,20,0,0,0,0,0,0,0,0,1,0,0,1,0,2,,
41,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.64497,31.01998
45,91,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.3841,176.5773
56,125,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14.65562,231.6615
49,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.159,51.86587
37,111,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12.5793,29.04832
31,73,1,0,0,0,0,1,1,0,0,0,0,1,0,2,12.01147,16.46331
54,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.39329,178.2081
20,81,0,0,0,0,0,0,1,0,0,1,1,0,0,2,,
25,111,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11.02028,6.110101
50,123,0,0,0,0,0,0,1,0,0,1,0,1,0,2,14.26111,156.1428
43,73,1,0,0,0,0,0,1,0,0,0,0,1,0,3,12.34585,23.00038
35,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.61688,81.98547
25,73,0,0,0,0,0,0,1,0,0,0,0,0,0,5,10.72184,4.53352
60,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,14.10788,133.9592
44,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.57286,78.45439
46,81,0,0,0,0,0,0,0,1,0,0,0,1,0,4,13.64363,84.20805
50,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.77661,96.18504
25,111,1,0,0,0,0,0,0,0,1,0,0,1,0,4,,
20,73,1,0,0,0,0,0,1,0,0,0,1,0,0,2,,
41,50,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.10257,49.02013
27,81,1,0,0,0,0,0,1,0,0,0,0,1,0,1,11.54264,10.30163
35,40,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11.64053,11.36103
47,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.214,54.79842
27,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11.73042,12.42964
21,81,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,
33,91,0,0,0,1,0,0,1,0,0,0,0,1,0,5,12.4391,25.24833
39,73,1,0,0,0,0,0,1,0,0,0,0,1,0,5,13.01446,44.88587
54,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.72867,91.68269
42,111,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14.18751,145.0636
40,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.08726,131.2258
41,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,14.13789,138.0414
49,60,0,0,1,0,0,0,1,0,0,0,0,1,0,3,12.86519,38.66184
58,111,0,0,1,0,0,0,0,1,0,0,0,0,0,2,13.63535,83.51331
50,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,14.07349,129.4311
30,81,0,1,0,0,0,0,1,0,0,0,0,1,0,2,11.57275,10.6165
30,73,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.14002,18.72164
36,123,0,0,1,0,0,0,1,0,0,0,0,1,0,1,13.5586,77.34407
41,91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13.78534,97.02822
49,81,1,0,0,0,0,0,0,1,0,0,0,1,0,1,13.79831,98.29468
36,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.30703,60.14085
44,123,0,0,1,0,0,0,1,0,0,0,0,1,0,1,14.29719,161.8797
41,73,0,1,0,0,0,0,1,0,0,0,0,1,0,4,13.07507,47.6903
44,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.55439,77.01865
58,73,0,0,0,0,0,0,0,0,1,0,0,1,0,5,,
40,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.00841,121.2766
48,81,0,0,0,0,0,0,0,0,1,0,0,1,0,4,,
41,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.44601,69.10765
32,71,0,0,0,0,0,0,1,0,0,0,0,1,0,5,11.6132,11.05469
36,81,1,0,0,0,0,0,1,0,0,0,0,1,0,5,12.99531,44.03428
37,111,1,0,0,0,0,1,1,0,0,0,0,0,0,3,12.3518,23.1375
37,92,0,0,1,0,0,0,1,0,0,0,0,1,0,3,12.40376,24.37172
42,60,0,0,0,0,0,0,1,0,0,0,0,1,0,5,12.52225,27.43758
47,81,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.82101,100.5519
41,50,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.05497,46.74149
30,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.51892,27.34615
38,73,0,0,0,0,0,0,1,0,0,1,0,0,0,5,13.26181,57.48178
24,73,0,0,0,0,0,0,0,1,0,0,1,0,0,3,,
35,81,0,0,0,0,0,0,0,0,1,0,0,1,0,3,,
59,81,0,0,0,0,0,0,1,0,0,1,0,1,0,4,13.60882,81.32705
50,50,1,1,0,0,0,0,0,0,1,0,0,1,0,5,,
25,73,0,1,0,0,0,0,0,0,1,0,0,0,0,3,,
37,92,0,0,0,0,0,0,1,0,0,1,0,1,0,3,12.27844,21.50097
25,111,0,1,0,0,0,0,1,0,0,0,0,0,0,1,11.26632,7.814498
52,71,0,0,0,0,0,0,0,1,0,0,0,1,0,1,13.87021,105.6219
39,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.15265,140.0932
20,73,0,0,0,0,0,0,1,0,0,0,1,0,0,5,,
51,73,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.46853,70.68182
38,10,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.86408,38.61894
49,111,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,
26,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,11.29178,8.016027
54,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,14.21117,148.5365
48,81,0,0,0,0,0,0,1,0,0,0,0,0,0,2,13.7987,98.33312
49,81,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.93728,112.9489
23,73,0,0,0,0,0,0,1,0,0,0,1,1,0,3,,
30,111,0,0,0,0,0,0,1,0,0,1,0,1,0,3,11.33423,8.363601
54,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.48537,195.3958
34,111,1,0,0,0,0,0,0,1,0,0,0,1,0,1,12.70544,32.95371
53,73,0,0,0,0,0,0,1,0,0,0,0,0,0,3,12.85061,38.10225
44,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.109,134.1093
53,81,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.42555,67.70845
48,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.03517,45.82515
20,73,1,0,0,0,0,0,1,0,0,0,1,0,0,5,,
53,73,1,0,0,0,0,0,1,0,0,0,0,1,0,2,13.58467,79.38661
41,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.96495,116.1182
25,73,1,0,0,0,0,0,1,0,0,0,0,0,0,4,10.37128,3.192922
49,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.80501,98.95523
23,111,0,1,0,0,0,0,1,0,0,0,1,0,0,1,,
51,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.31243,164.3646
50,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.65667,85.31313
54,40,1,0,0,0,0,0,1,0,0,1,0,1,0,4,13.31833,60.82407
37,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.72526,33.61306
40,20,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.03897,45.99946
28,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.31654,22.33593
50,81,1,0,0,0,0,0,1,0,0,1,0,0,0,3,12.97941,43.33952
44,111,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.11425,134.8152
25,73,0,1,0,0,0,0,0,0,1,0,0,0,0,2,,
20,81,0,0,0,0,0,0,0,1,0,0,1,0,0,1,,
55,111,1,0,0,0,0,0,1,0,0,1,0,0,0,2,13.83259,101.7229
39,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,12.8031,36.3343
31,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.63138,30.6011
45,91,0,0,0,0,0,0,1,0,0,0,0,1,0,2,13.87858,106.5105
59,20,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.37515,64.38047
31,40,1,0,0,0,0,0,1,0,0,0,0,1,0,5,11.82218,13.62409
32,111,0,0,0,0,0,0,1,0,0,0,0,1,0,5,12.54391,28.03814
58,92,1,0,0,0,0,0,1,0,0,0,0,1,0,5,13.41031,66.68417
56,30,0,0,0,0,0,0,0,1,0,0,0,1,0,2,13.51045,73.7079
58,81,0,0,0,0,0,0,1,0,0,1,0,1,0,3,13.62043,82.27684
29,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,12.81988,36.9492
43,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.32566,166.554
52,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.31523,164.8266
38,20,0,0,1,0,0,0,1,0,0,0,0,0,0,2,13.05739,46.85472
32,92,0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.62727,30.47569
25,111,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10.96429,5.777363
48,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.76343,258.0347
55,81,0,0,0,0,0,0,0,1,0,0,0,1,0,4,13.54345,76.18069
52,123,0,0,1,0,0,0,1,0,0,1,0,1,0,1,14.65897,232.4383
44,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.64129,84.01113
42,111,0,0,1,0,0,0,1,0,0,1,0,0,0,1,14.44892,188.4022
49,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.56604,211.8121
53,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.63511,226.9582
35,81,0,0,1,0,0,0,1,0,0,0,0,1,0,3,12.84969,38.06709
37,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.7325,92.03397
28,123,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12.37102,23.58661
46,60,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.50375,73.21602
52,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.50413,199.0956
58,81,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13.74128,92.8459
40,73,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.45145,69.4848
41,20,0,0,0,0,0,0,1,0,0,0,0,1,0,4,13.12081,49.92232
45,111,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.9348,306.2689
52,123,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,
49,73,0,0,0,0,0,0,1,0,0,1,0,1,0,4,13.5907,79.86691
24,111,0,0,0,0,0,0,1,0,0,0,1,0,0,3,,
35,125,0,0,0,0,0,0,1,0,0,0,0,1,0,1,13.80959,99.40935
55,73,0,0,0,0,0,0,1,0,0,0,0,1,0,5,13.77266,95.80585
43,30,1,0,0,0,0,0,1,0,0,0,0,1,0,4,13.11024,49.39725
39,111,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.68685,87.92754
39,111,1,0,0,0,0,0,1,0,0,1,0,1,0,1,13.7187,90.77266
59,123,1,0,0,0,0,0,1,0,0,1,0,0,0,4,13.8814,106.8107
52,81,0,0,0,0,0,0,1,0,0,0,0,1,0,5,14.00634,121.0254
51,111,0,0,0,0,0,0,1,0,0,1,0,1,0,5,13.2951,59.42755
50,73,0,1,0,0,0,0,1,0,0,0,0,1,0,5,13.5937,80.10636
24,81,0,0,0,0,0,0,0,0,1,0,1,1,0,4,,
36,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,13.79361,97.83334
47,123,1,0,0,0,0,0,1,0,0,1,0,1,0,1,14.43058,184.9778
25,73,1,0,0,0,0,1,0,1,0,0,0,0,0,2,10.21963,2.743662
57,124,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.60781,220.8463
26,111,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11.58797,10.77927
59,111,0,0,0,1,0,0,1,0,0,0,0,0,0,1,14.13966,138.285
56,73,1,1,0,0,0,0,0,0,1,0,0,1,0,5,,
52,124,1,0,0,0,0,0,0,1,0,0,0,1,0,1,14.44231,187.1613
57,73,0,0,0,0,0,0,0,0,1,0,0,0,0,5,,
56,125,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.71835,246.6598
41,111,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13.70641,89.66431
27,111,0,0,0,0,0,0,1,0,0,1,0,0,0,3,11.78376,13.11052
29,73,0,0,0,0,0,0,0,0,1,0,0,1,0,2,,
28,92,1,0,0,0,0,0,1,0,0,0,0,0,0,2,11.31853,8.233308
40,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.38533,23.92653
36,60,1,0,0,0,0,0,1,0,0,0,0,0,0,4,12.56634,28.67418
28,111,0,0,0,0,0,0,1,0,0,1,0,0,0,3,11.58677,10.76641
51,123,0,0,0,0,0,0,1,0,0,1,0,1,0,1,14.62899,225.5752
51,73,0,0,0,0,0,0,1,0,0,0,0,1,0,3,13.0613,47.03806
36,73,0,0,1,0,0,0,1,0,0,0,0,0,0,3,12.04336,16.9967
28,81,0,1,0,0,0,0,0,0,1,1,0,0,0,4,,
60,10,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.9323,41.3452
22,73,1,0,0,0,0,0,1,0,0,0,1,0,0,4,,
53,81,0,0,0,0,0,0,1,0,0,0,0,0,0,3,13.30471,60.00153
54,123,0,0,0,0,0,0,1,0,0,0,0,1,0,1,14.74757,253.9746
59,111,0,0,0,1,0,0,1,0,0,1,0,0,0,3,13.09209,48.50909
32,73,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12.16934,19.27862
37,73,0,1,0,0,0,0,1,0,0,0,0,0,0,4,12.03181,16.80154
32,50,1,0,0,0,0,0,1,0,0,1,0,1,0,4,11.87918,14.42326
23,111,0,0,0,0,0,0,1,0,0,0,1,0,0,3,,
23,111,1,1,0,0,0,0,1,0,0,1,1,1,0,1,,
26,91,1,0,0,0,0,0,1,0,0,0,0,1,0,2,10.96606,5.787615
32,73,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,
38,73,0,0,0,0,0,0,1,0,0,1,0,1,0,2,12.83599,37.54914
